exercicio;periodo;periodicidade;instituicao;cod_ibge;uf;co_poder;populacao;anexo;esfera;rotulo;coluna;cod_conta;conta;valor
2019;1;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;Depositos;Depósitos e Consignações Sem Contrapartida;68805237,74
2019;1;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;Depositos;Depósitos e Consignações Sem Contrapartida;2348152,41
2019;1;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;RPNaoProcessadosDeExerciciosAnteriores;RP Não-Processados;432752,48
2019;1;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;RPNaoProcessadosDeExerciciosAnteriores;RP Não-Processados;1530,0
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;DividaConsolidada;DÍVIDA CONSOLIDADA - DC (I);1177291376,48
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;DividaConsolidada;DÍVIDA CONSOLIDADA - DC (I);1167347987,33
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;DividaConsolidada;DÍVIDA CONSOLIDADA - DC (I);1322023161,33
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;DividaContratual;Dívida Contratual;1177291376,48
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;DividaContratual;Dívida Contratual;1167347987,33
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;DividaContratual;Dívida Contratual;1322023161,33
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;RGF2Emprestimos;Empréstimos;1011873640,69
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;RGF2Emprestimos;Empréstimos;1010260221,21
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;RGF2Emprestimos;Empréstimos;1167857648,91
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;RGF2EmprestimosInternos;Internos;643486561,0
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;RGF2EmprestimosInternos;Internos;634799316,76
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;RGF2EmprestimosInternos;Internos;708752126,58
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;RGF2EmprestimosExternos;Externos;368387079,69
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;RGF2EmprestimosExternos;Externos;375460904,45
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;RGF2EmprestimosExternos;Externos;459105522,33
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;RGF2ParcelamentoERenegociacaoDeDividas;Parcelamento e Renegociação de Dívidas;165392000,28
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;RGF2ParcelamentoERenegociacaoDeDividas;Parcelamento e Renegociação de Dívidas;157062030,61
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;RGF2ParcelamentoERenegociacaoDeDividas;Parcelamento e Renegociação de Dívidas;151879965,47
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias;De Contribuições Previdenciárias;147844294,39
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias;De Contribuições Previdenciárias;140137499,82
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias;De Contribuições Previdenciárias;135609138,53
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais;De Demais Contribuições Sociais;17260433,57
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais;De Demais Contribuições Sociais;16637258,47
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais;De Demais Contribuições Sociais;15983554,62
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;RGF2ParcelamentoERenegociacaoDeDividasDoFGTS;Do FGTS;287272,32
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;RGF2ParcelamentoERenegociacaoDeDividasDoFGTS;Do FGTS;287272,32
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;RGF2ParcelamentoERenegociacaoDeDividasDoFGTS;Do FGTS;287272,32
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;RGF2DemaisDividasContratuais;Demais Dívidas Contratuais;25735,51
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;RGF2DemaisDividasContratuais;Demais Dívidas Contratuais;25735,51
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;RGF2DemaisDividasContratuais;Demais Dívidas Contratuais;2285546,95
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;DeducoesDaDividaConsolidada;DEDUÇÕES (II);306284940,11
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;DeducoesDaDividaConsolidada;DEDUÇÕES (II);762689703,3
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;DeducoesDaDividaConsolidada;DEDUÇÕES (II);809832109,61
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;RGF2DisponibilidadeDeCaixa;Disponibilidade de Caixa;269459470,15
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;RGF2DisponibilidadeDeCaixa;Disponibilidade de Caixa;723710206,81
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;RGF2DisponibilidadeDeCaixa;Disponibilidade de Caixa;765307009,6
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;DisponibilidadeDeCaixaBrutaAnexo02;Disponibilidade de Caixa Bruta;384918621,92
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;DisponibilidadeDeCaixaBrutaAnexo02;Disponibilidade de Caixa Bruta;740067657,39
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;DisponibilidadeDeCaixaBrutaAnexo02;Disponibilidade de Caixa Bruta;770948326,63
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;RestosAPagarProcessadosExcetoPrecatorios;(-) Restos a Pagar Processados;115459151,77
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;RestosAPagarProcessadosExcetoPrecatorios;(-) Restos a Pagar Processados;16357450,58
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;RestosAPagarProcessadosExcetoPrecatorios;(-) Restos a Pagar Processados;5641317,03
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;DemaisHaveresFinanceiros;Demais Haveres Financeiros;36825469,96
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;DemaisHaveresFinanceiros;Demais Haveres Financeiros;38979496,49
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;DemaisHaveresFinanceiros;Demais Haveres Financeiros;44525100,01
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;DividaConsolidadaLiquida;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);871006436,37
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;DividaConsolidadaLiquida;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);404658284,03
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;DividaConsolidadaLiquida;DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II);512191051,72
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;RGF2ReceitaCorrenteLiquida;RECEITA CORRENTE LÍQUIDA - RCL;4262361508,92
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;RGF2ReceitaCorrenteLiquida;RECEITA CORRENTE LÍQUIDA - RCL;4376903334,2
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;RGF2ReceitaCorrenteLiquida;RECEITA CORRENTE LÍQUIDA - RCL;4471134345,0
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;PercentualDaDCSobreARCL;% da DC sobre a RCL (I/RCL);27,62
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;PercentualDaDCSobreARCL;% da DC sobre a RCL (I/RCL);26,67
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;PercentualDaDCSobreARCL;% da DC sobre a RCL (I/RCL);29,57
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;PercentualDaDCLSobreARCL;% da DCL sobre a RCL (III/RCL);20,43
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;PercentualDaDCLSobreARCL;% da DCL sobre a RCL (III/RCL);9,25
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;PercentualDaDCLSobreARCL;% da DCL sobre a RCL (III/RCL);11,46
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;LimiteDefinidoPorResolucaoDoSenadoFederal;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;5114833810,7
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;LimiteDefinidoPorResolucaoDoSenadoFederal;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;5252284001,04
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;LimiteDefinidoPorResolucaoDoSenadoFederal;LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL;5365361214,0
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;LimiteDeAlerta;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);4603350429,63
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;LimiteDeAlerta;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);4727055600,94
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;LimiteDeAlerta;LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF);4828825092,6
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;Depositos;Depósitos e Consignações Sem Contrapartida;68805237,74
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;Depositos;Depósitos e Consignações Sem Contrapartida;2348152,41
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;Depositos;Depósitos e Consignações Sem Contrapartida;2466821,96
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;RPNaoProcessadosDeExerciciosAnteriores;RP Não-Processados;432752,48
2019;2;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;RPNaoProcessadosDeExerciciosAnteriores;RP Não-Processados;1530,0
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;DividaConsolidada;DÍVIDA CONSOLIDADA - DC (I);1177291376,48
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;DividaConsolidada;DÍVIDA CONSOLIDADA - DC (I);1167347987,33
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;DividaConsolidada;DÍVIDA CONSOLIDADA - DC (I);1322023161,33
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 3º Quadrimestre;DividaConsolidada;DÍVIDA CONSOLIDADA - DC (I);1300658307,89
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;DividaContratual;Dívida Contratual;1177291376,48
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;DividaContratual;Dívida Contratual;1167347987,33
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;DividaContratual;Dívida Contratual;1322023161,33
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 3º Quadrimestre;DividaContratual;Dívida Contratual;1300658307,89
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;RGF2Emprestimos;Empréstimos;1011873640,69
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;RGF2Emprestimos;Empréstimos;1010260221,21
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;RGF2Emprestimos;Empréstimos;1167857648,91
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 3º Quadrimestre;RGF2Emprestimos;Empréstimos;1150689164,91
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;RGF2EmprestimosInternos;Internos;643486561,0
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;RGF2EmprestimosInternos;Internos;634799316,76
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;RGF2EmprestimosInternos;Internos;708752126,58
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 3º Quadrimestre;RGF2EmprestimosInternos;Internos;714867715,32
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;RGF2EmprestimosExternos;Externos;368387079,69
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;RGF2EmprestimosExternos;Externos;375460904,45
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;RGF2EmprestimosExternos;Externos;459105522,33
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 3º Quadrimestre;RGF2EmprestimosExternos;Externos;435821449,59
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;RGF2ParcelamentoERenegociacaoDeDividas;Parcelamento e Renegociação de Dívidas;165392000,28
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;RGF2ParcelamentoERenegociacaoDeDividas;Parcelamento e Renegociação de Dívidas;157062030,61
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;RGF2ParcelamentoERenegociacaoDeDividas;Parcelamento e Renegociação de Dívidas;151879965,47
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 3º Quadrimestre;RGF2ParcelamentoERenegociacaoDeDividas;Parcelamento e Renegociação de Dívidas;144820178,35
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias;De Contribuições Previdenciárias;147844294,39
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias;De Contribuições Previdenciárias;140137499,82
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias;De Contribuições Previdenciárias;135609138,53
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 3º Quadrimestre;RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias;De Contribuições Previdenciárias;129072314,49
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais;De Demais Contribuições Sociais;17260433,57
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais;De Demais Contribuições Sociais;16637258,47
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais;De Demais Contribuições Sociais;15983554,62
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 3º Quadrimestre;RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisDemaisContribuicoesSociais;De Demais Contribuições Sociais;15460591,54
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;RGF2ParcelamentoERenegociacaoDeDividasDoFGTS;Do FGTS;287272,32
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;RGF2ParcelamentoERenegociacaoDeDividasDoFGTS;Do FGTS;287272,32
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;RGF2ParcelamentoERenegociacaoDeDividasDoFGTS;Do FGTS;287272,32
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 3º Quadrimestre;RGF2ParcelamentoERenegociacaoDeDividasDoFGTS;Do FGTS;287272,32
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;RGF2DemaisDividasContratuais;Demais Dívidas Contratuais;25735,51
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;RGF2DemaisDividasContratuais;Demais Dívidas Contratuais;25735,51
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;RGF2DemaisDividasContratuais;Demais Dívidas Contratuais;2285546,95
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 3º Quadrimestre;RGF2DemaisDividasContratuais;Demais Dívidas Contratuais;5148964,63
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;DeducoesDaDividaConsolidada;DEDUÇÕES (II);306284940,11
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;DeducoesDaDividaConsolidada;DEDUÇÕES (II);762689703,3
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;DeducoesDaDividaConsolidada;DEDUÇÕES (II);809832109,61
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 3º Quadrimestre;DeducoesDaDividaConsolidada;DEDUÇÕES (II);256273268,9
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;RGF2DisponibilidadeDeCaixa;Disponibilidade de Caixa;269459470,15
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 1º Quadrimestre;RGF2DisponibilidadeDeCaixa;Disponibilidade de Caixa;723710206,81
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 2º Quadrimestre;RGF2DisponibilidadeDeCaixa;Disponibilidade de Caixa;765307009,6
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;Até o 3º Quadrimestre;RGF2DisponibilidadeDeCaixa;Disponibilidade de Caixa;219048588,75
2019;3;Q;Prefeitura Municipal de Recife - PE;2611606;PE;E;1637834;RGF-Anexo 02;M;Padrão;SALDO DO EXERCÍCIO ANTERIOR;DisponibilidadeDeCaixaBrutaAnexo02;Disponibilidade de Caixa Bruta;384918621,92
